Region,Zona,Cod,Nombre,Domicilio,Latitud,Longitud
PROV. DE BUENOS AIRES,CORONEL SUAREZ,6760,FASSI,AV. ALEMANES DEL VOLGA 2705,-37.4802736,-61.9277526
PROV. DE BUENOS AIRES,CORONEL SUAREZ,7533,FETTER,MITRE 621,-37.4572245,-61.9270248
PROV. DE BUENOS AIRES,CORONEL SUAREZ,7539,JAIME,BRANDSEN 616 Y BROWN,-37.45433011,-61.93590059
PROV. DE BUENOS AIRES,CORONEL SUAREZ,9927,PASTEUR,BELGRANO 805,-37.4585616,-61.9289838
PROV. DE BUENOS AIRES,CORONEL SUAREZ,91954,SIND. LUZ Y FUERZA,AV. CASEY 1768,-37.4677247,-61.9501887
PROV. DE BUENOS AIRES,CORONEL SUAREZ,3207,SOTELO,HIPOLITO IRIGOYEN 855,-37.4490201,-61.93436655
PROV. DE BUENOS AIRES,CORONEL VIDAL,92231,CALVO,BELTRAMI 198,-37.4453519,-57.726306
PROV. DE BUENOS AIRES,CORONEL VIDAL,1476,DEL PUEBLO,GENERAL PAZ 322,-37.4433869,-57.729426
PROV. DE BUENOS AIRES,DAIREAUX,3810,TORRES,25 DE MAYO Y RECONQUISTA,-34.83850711,-58.36285536
PROV. DE BUENOS AIRES,DAIREAUX,97576,TRAVERSO,AV.ROCA 491,-36.5986377,-61.7511583
PROV. DE BUENOS AIRES,DARREGUEIRA,4233,LATESSA NARA LUZ,MITRE 373,-37.6918322,-63.1577913
PROV. DE BUENOS AIRES,DOLORES,3523,BELLATTI,SAN MARTIN 190,-36.3155632,-57.6775949
PROV. DE BUENOS AIRES,DOLORES,13102,LOS ALERCES S.C.S.,ARISTOBULO DEL VALLE 436,-36.3162352,-57.6737875
PROV. DE BUENOS AIRES,DOLORES,653,SPERONI,MITRE 2 Y SAN MARTIN,-36.31511468,-57.67626651
PROV. DE BUENOS AIRES,EL SOCORRO,1754,LEPES,H.PRIMO S/N,-33.6634477,-60.7087456
PROV. DE BUENOS AIRES,ESCOBAR,5630,CIUDAD FLORAL,GELVEZ 647,-34.343041,-58.79018901
PROV. DE BUENOS AIRES,FERRE,96665,BUCCI,M UNZUE DE ALVEAR 358,-34.12505447,-61.12970593
PROV. DE BUENOS AIRES,FERRE,95999,LIBERALE,AV. DON BOSCO 2,-34.1148001,-61.1331208
PROV. DE BUENOS AIRES,GENERAL ALVEAR,97359,CELLILLO,SAN MARTIN 1170,-36.0277881,-60.0157561
PROV. DE BUENOS AIRES,GENERAL GUIDO,7283,MINI,AV. SAN MARTIN 384,-36.6439438,-57.793364
PROV. DE BUENOS AIRES,GENERAL ROJO,3011,CIAPPONI,BV.ITURBURU 279,-33.4776951,-60.2891121
PROV. DE BUENOS AIRES,GERMANIA,11171,PAGLIARICCI,SALTO GRANDE 54,-34.5798555,-62.0504868
PROV. DE BUENOS AIRES,GOB. CASTRO,9246,CATALAN,RIVADAVIA Y SAN MARTIN,-33.6607757,-59.86674674
PROV. DE BUENOS AIRES,GOB. CASTRO,90412,GARCIA,SAN MARTIN 505,-33.65834288,-59.86858444
PROV. DE BUENOS AIRES,GONZALES CHAVES,97256,CARAFFINI,GRAL.PAZ 468,-38.0351038,-60.0969929
PROV. DE BUENOS AIRES,GONZALES CHAVES,96422,FOSSATI,AV. SAN MARTIN 465,-38.0326921,-60.0939891
PROV. DE BUENOS AIRES,GONZALES CHAVES,98490,PASTEUR,B. MITRE 1,-34.64163643,-58.56397738
PROV. DE BUENOS AIRES,GRAL. ARENALES,4548,MI FARM,SARMIENTO 1,-34.30042771,-61.31319371
PROV. DE BUENOS AIRES,GRAL. ARENALES,93490,SANGIACOMO,GUIDO SPANO 63,-34.30142908,-61.30721578
PROV. DE BUENOS AIRES,GRAL. BELGRANO,4247,DE CICCO,CALLE 6 ESQ.10,-35.91957041,-61.52896422
PROV. DE BUENOS AIRES,GRAL. LAMADRID,9342,A.M.M.B.A.,AZCUENAGA 611,-37.25267426,-61.26116417
PROV. DE BUENOS AIRES,GRAL. LAS HERAS,1850,CUSTER,LAS HERAS 948,-34.92754111,-58.94652729
PROV. DE BUENOS AIRES,GRAL. LAS HERAS,1854,DEL PUEBLO,25 DE MAYO 965,-34.92809756,-58.94572963
PROV. DE BUENOS AIRES,GRAL. MADARIAGA,6295,ALANIZ,SARMIENTO 598,-36.9939315,-57.1393016
PROV. DE BUENOS AIRES,GRAL. PINTO,3742,BALDOMA,AV. MITRE 479 ESQ. ALSINA,-34.76495059,-61.89104551
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,91836,2 DE ABRIL,2 DE ABRIL 484,-34.60582192,-58.95686391
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,8453,ASTE,INT. MANNY 835,-34.60978894,-58.9526938
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,91768,DE PRIEGO,INT. DI MARCO E. THOMPSON S/N,-34.61736749,-58.97494543
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,91043,FERRERO,DEMAESTRI 1537,-34.60701621,-58.94478324
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,9857,GERARDI,AV.ESPAÑA 116,-34.61725773,-58.88287826
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,8451,NUEVA DEL BULEVAR,SARMIENTO 695 Y ESPAÑA,-34.61801759,-58.87961629
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,8449,NUEVA FRADUSCO,AV. SAN MARTIN 598,-34.6037965,-58.94976468
PROV. DE BUENOS AIRES,GRAL. RODRIGUEZ,96555,POLESCHI,AV. RIVADAVIA 460,-34.61034002,-58.95879996
PROV. DE BUENOS AIRES,GRAL. VILLEGAS,1743,DELFITTO,NECOCHEA 578,-35.0355336,-63.0216826
PROV. DE BUENOS AIRES,GRAL. VILLEGAS,1738,GAMALERI,RIVADAVIA 516,-35.03127521,-63.01841844
PROV. DE BUENOS AIRES,GUERRICO,1769,MICHELONI,AV.LIB.GRAL.SAN MARTIN S/N,-33.6748437,-60.40048985
PROV. DE BUENOS AIRES,H.ASCASUBI,92036,JOOS,CALLE 5 E/8 Y 10,-34.60809211,-58.36732541
PROV. DE BUENOS AIRES,H.ASCASUBI,96439,SABALICH,CALLE 3 Y 14,-35.55503398,-60.56489431
PROV. DE BUENOS AIRES,HENDERSON,4891,LACAVE,RIVADAVIA 719,-36.3084404,-61.726042
PROV. DE BUENOS AIRES,HENDERSON,5607,SAN CARLOS,FLORIDA 443,-36.3047334,-61.7131765
PROV. DE BUENOS AIRES,HUANGUELEN,5538,FERNANDEZ,CALLE 9 ENTRE 31 Y 32,-37.0640401,-61.9408732
PROV. DE BUENOS AIRES,J.J.PASO,3765,BEDECARRAS,SARMIENTO 401 Y BELGRANO,-35.85013879,-62.29731258
PROV. DE BUENOS AIRES,JAUREGUI,2967,FLANDES SCS,AV.FLANDES 636,-34.59397,-59.1791239
PROV. DE BUENOS AIRES,JUAN N.FERNANDEZ,99069,MINVIELLE,CALLE 28 NRO 40,-38.0065026,-59.2644485
PROV. DE BUENOS AIRES,JUNIN,3658,BENEDETTO,AV. LIBERTAD 528,-34.5589017,-60.9340219
PROV. DE BUENOS AIRES,JUNIN,10,BONFIGLIO,AV. B.DE MIGUEL 506,-34.5976424,-60.95653279
PROV. DE BUENOS AIRES,JUNIN,3642,DEL AGUILA,RIVADAVIA 117,-34.5912343,-60.9472558
PROV. DE BUENOS AIRES,JUNIN,96572,FARMEDICA,ALBERDI 1860,-34.5799514,-60.9631393
PROV. DE BUENOS AIRES,JUNIN,3556,RABAGLIO,ALBERDI 102,-34.592788,-60.950444
PROV. DE BUENOS AIRES,JUNIN,7735,RESSIA,AV.RAMON HERNANDEZ 683,-34.5952312,-60.96240265
PROV. DE BUENOS AIRES,JUNIN,1682,TALLERES,PRIMERA JUNTA 815,-34.5757177,-60.9440694
PROV. DE BUENOS AIRES,LA DULCE,6633,BETZ,CALLE 35 NRO.170,-38.28333,-59.2
PROV. DE BUENOS AIRES,LA PLATA,92300,BALBIANO,CALLE 117 ESQ. 85 N* 2599,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,93495,BOCCALERI,CALLE 17 NRO 1852 Y 70,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,9772,BORZI,CALLE 122 NRO.598,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,2664,CARUSO,CALLE 44 ESQ. 6,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,15172,CAVAZZUTTI,CALLE 22 E/657 Y 658,-34.98793819,-57.85238786
PROV. DE BUENOS AIRES,LA PLATA,8686,DEL PASEO,DIAGONAL 80 NRO 960,-34.91206428,-57.94858457
PROV. DE BUENOS AIRES,LA PLATA,5878,DELGADO,CALLE 44 NRO. 350,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,3424,LA NUEVA ESPAÑOLA,CALLE 35 N713 E/9 Y 10,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,7706,LA PROTECTORA,CALLE 49 NRO.711 E/9 Y 10,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,91044,LEYES,CALLE 26 NRO 2288,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,94507,LOPEZ TORIS,CALLE 44 NRO 2200,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,8102,MARSICO,CALLE 7 NRO. 445 ESQ. 41,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,90192,MELITON,CALLE 485 E/135 Y 136 (GORINA),-34.90070159,-58.04325381
PROV. DE BUENOS AIRES,LA PLATA,90384,MORACCI,CALLE 28 NRO. 1697,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,5171,PALADINO,CALLE 29 NRO.1099 (ESQ.55),-34.9379099,-57.96927589
PROV. DE BUENOS AIRES,LA PLATA,99297,PAOLETTI,CALLE 23 NRO 1908,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,94573,ROLLA,CALLE 60 NRO 1144,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,90172,ROSA MISTICA,CALLE 64 NRO. 1199 ESQ. 19,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,13161,SAN LORENZO,CALLE 13 N* 1997,-35.07690114,-58.13766124
PROV. DE BUENOS AIRES,LA PLATA,95402,SAN MIGUEL,CALLE 14 NRO 1349,-34.92751689,-57.94907391
PROV. DE BUENOS AIRES,LA PLATA,5623,SEGLIE,CALLE 13 NRO 420 (40 Y 41),-34.86928999,-58.04602403
PROV. DE BUENOS AIRES,LA PLATA,97426,VEGA VICTOR,CALLE 7 NRO 2169,-34.8511599,-58.09254296
PROV. DE BUENOS AIRES,LA PLATA,4976,ZORICH,AV.7 NRO 1052 ESQ.54,-34.9171672,-57.94641084
PROV. DE BUENOS AIRES,LABARDEN,14938,PARDINI,RONCORONI Y BELGRANO,-36.94886171,-58.10471596
PROV. DE BUENOS AIRES,LAPRIDA,6095,ELIA,MITRE Y PELLEGRINI,-34.60725602,-58.38074938
PROV. DE BUENOS AIRES,LAPRIDA,8109,FERNANDEZ,AV.SAN MARTIN 897,-37.542313,-60.7978013
PROV. DE BUENOS AIRES,LAPRIDA,8394,LAPRIDA,AV.PEREYRA 1270,-37.5456039,-60.8003162
PROV. DE BUENOS AIRES,LAS FLORES,4135,ARGENTINA,HIPOLITO YRIGOYEN 444,-36.0165273,-59.0999017
PROV. DE BUENOS AIRES,LAS FLORES,4137,DI BERNARDI,AVELLANEDA 516,-36.0182146,-59.1047356
PROV. DE BUENOS AIRES,LAS FLORES,6727,MAFREN,SAN MARTIN 293,-36.0154045,-59.0997653
PROV. DE BUENOS AIRES,LAS FLORES,4595,MANZOTTI,HAROSTEGUY 315,-36.0145053,-59.0963156
PROV. DE BUENOS AIRES,LAS FLORES,4142,NIETO,AV.PERON 697 ESQ.PUEYRREDON,-36.01328822,-59.09307168
PROV. DE BUENOS AIRES,LAS FLORES,4140,PACULNIS,SAN MARTIN 911,-36.0154045,-59.0997653
PROV. DE BUENOS AIRES,LAS FLORES,4136,PASTEUR,PUEYRREDON 515,-36.0191108,-59.0999248
PROV. DE BUENOS AIRES,LAS FLORES,4144,SORALUCE,AVELLANEDA 777,-36.0218212,-59.1005113
PROV. DE BUENOS AIRES,LEANDRO N. ALEM,98498,PINARDI,A. GARCIA 400,-34.5196527,-61.394318
PROV. DE BUENOS AIRES,LEZAMA,8864,CENTRAL,AV.COBO 188,-38.38755557,-60.28533574
PROV. DE BUENOS AIRES,LINCOLN,8388,ALCALDE VERA,AV. MASSEY 397,-34.8629794,-61.5242979
PROV. DE BUENOS AIRES,LINCOLN,8812,ALFARO,PUEYRREDON 701,-34.8633544,-61.5290229
PROV. DE BUENOS AIRES,LINCOLN,8924,ANDRADE,AVDA. MASSEY 1301,-34.87010645,-61.53285037
PROV. DE BUENOS AIRES,LINCOLN,8112,CRUZ ROJA,SAN MARTIN 1201,-34.8675662,-61.5319749
PROV. DE BUENOS AIRES,LINCOLN,3209,FALCO,AV. 9 DE JULIO 600,-34.87310267,-61.52332787
PROV. DE BUENOS AIRES,LINCOLN,798,FRASSONE,PTE.PERON 663,-34.85774269,-61.53510031
PROV. DE BUENOS AIRES,LINCOLN,8922,HIDALGO,AVDA. ALEM 600,-34.60074525,-58.37069305
PROV. DE BUENOS AIRES,LINCOLN,8390,LACAVE,AVDA. ALEM 1722,-38.8789342,-62.06216317
PROV. DE BUENOS AIRES,LINCOLN,8923,LINCOLN,MITRE 302,-34.8697772,-61.5256438
PROV. DE BUENOS AIRES,LINCOLN,8072,PAIDON,BELGRANO 167,-34.8699633,-61.528924
PROV. DE BUENOS AIRES,LINCOLN,8091,PALUMBO,AVDA. MASSEY 800,-34.86680718,-61.52873305
PROV. DE BUENOS AIRES,LINCOLN,8925,PARMA,ITUZAINGO 499,-34.8607605,-61.5319973
PROV. DE BUENOS AIRES,LINCOLN,3853,PETRONI,ALEM 2100,-34.875237,-61.5365805
PROV. DE BUENOS AIRES,LINCOLN,1688,PHARMAINTEGRAL,AV. 25 DE MAYO 314,-34.8649881,-61.5334107
PROV. DE BUENOS AIRES,LINCOLN,8040,RICCO,AVDA. 25 DE MAYO 751,-34.86111021,-61.53812124
PROV. DE BUENOS AIRES,LINCOLN,1672,RODRIGUEZ,SARMIENTO 1000,-34.8660936,-61.5300725
PROV. DE BUENOS AIRES,LINCOLN,6666,SORGENTINI,AVDA. MASSEY 1099,-34.86875907,-61.5312463
PROV. DE BUENOS AIRES,LINCOLN,8195,TELLECHEA,AV. MASSEY 897,-34.8662738,-61.5283235
PROV. DE BUENOS AIRES,LOBERIA,96661,MARIANA D'AURO,AVDA. CAMPOS 14,-38.1632186,-58.78303489
PROV. DE BUENOS AIRES,LOBOS,8874,BLASCO SASSIN,CHACABUCO 283,-35.182248,-59.09420324
PROV. DE BUENOS AIRES,LOBOS,9151,LOBOS,9 DE JULIO 40,-35.18486742,-59.09714758
PROV. DE BUENOS AIRES,LOBOS,9011,MAGLIONE,PTE.PERON 244,-35.1879591,-59.0971616
PROV. DE BUENOS AIRES,LOBOS,4445,METALURGICA LOBOS,9 DE JULIO 29,-35.18497638,-59.09695606
PROV. DE BUENOS AIRES,LOBOS,9150,RIZZI,9 DE JULIO 201,-35.18492536,-59.09507036
PROV. DE BUENOS AIRES,LOBOS,5188,SASSIN,H. IRIGOYEN 300,-35.17734289,-59.09431332
PROV. DE BUENOS AIRES,LOS TOLDOS,3736,MAFFEO,COLIQUEO 650,-35.0074683,-61.03312964
PROV. DE BUENOS AIRES,LOS TOLDOS,3732,PASARIN,MITRE 598,-34.9988215,-61.0393322
PROV. DE BUENOS AIRES,LOS TOLDOS,3735,RAMONTELLI,6 DE AGOSTO 298,-35.0082472,-61.0420995
PROV. DE BUENOS AIRES,LOS TOLDOS,3728,SAN JUAN,COLIQUEO 70,-35.0074683,-61.03312964
PROV. DE BUENOS AIRES,LOS TOLDOS,3733,SANTA ROSA,SAN MARTIN 325,-35.0031611,-61.0356161
PROV. DE BUENOS AIRES,LUJAN,14656,BARRIONUEVO,ARGENTINA 2750,-34.54839651,-59.14035747
PROV. DE BUENOS AIRES,LUJAN,1770,BOUVIER,COLON 1297 ESQ. ITUZAINGO,-34.61855953,-58.72386005
PROV. DE BUENOS AIRES,LUJAN,2964,CAVA,J. HERNANDEZ 751,-34.5549542,-59.11280871
PROV. DE BUENOS AIRES,LUJAN,2966,DE LA TERMINAL,9 DE JULIO 660,-34.5601742,-59.11892532
PROV. DE BUENOS AIRES,LUJAN,1814,DENEVI,MITRE 229,-34.5658085,-59.1192904
PROV. DE BUENOS AIRES,LUJAN,2970,JORGE,LIBERTAD 1344,-34.5647381,-59.0947564
PROV. DE BUENOS AIRES,LUJAN,1808,MITRE,MITRE 599,-34.5671806,-59.1144725
PROV. DE BUENOS AIRES,LUJAN,2976,PERETTO,25 DE MAYO 220,-34.6034764,-59.1750648
PROV. DE BUENOS AIRES,LUJAN,2979,SALVATTO,C. PELLEGRINI 753,-34.5608642,-59.1087372
PROV. DE BUENOS AIRES,LUJAN,1831,SAN MARTIN,SAN MARTIN 246,-34.5989745,-59.1795344
PROV. DE BUENOS AIRES,LUJAN,1807,SEGURA,MARIANO MORENO 1293,-34.5692981,-59.115461
PROV. DE BUENOS AIRES,M.H.ALFONZO,1782,CASTRO,SAN MARTIN 1079,-34.58519989,-58.5275739
PROV. DE BUENOS AIRES,MAGDALENA,5934,YOMBIK,J.M.MIGUENS 1298,-35.0746035,-57.5123318
PROV. DE BUENOS AIRES,MAIPU,90061,SEBASTIAN LUIS LANDI,CALLE MADERO N* 599,-37.13321098,-56.87436498
PROV. DE BUENOS AIRES,MANUEL GONNET,9990,RONCONI,CNO. GRAL.BELGRANO E/508 Y 509,-34.8961314,-58.0135574
PROV. DE BUENOS AIRES,MAR DE AJO,4087,GRILLO,HIPOLITO YRIGOYEN 317,-36.7262292,-56.6750877
PROV. DE BUENOS AIRES,MAR DEL PLATA,12114,ALLEMMA,MARIO BRAVO 2067,-38.0365604,-57.6029284
PROV. DE BUENOS AIRES,MAR DEL PLATA,5021,AMERICANA,RIVADAVIA 3201 ESQ.INDEPENDENC,-37.99697859,-57.5538391
PROV. DE BUENOS AIRES,MAR DEL PLATA,5605,ATLANTICA (AMANCAY),BOULEVAR PERALTA RAMOS 521,-38.03299986,-57.5354275
PROV. DE BUENOS AIRES,MAR DEL PLATA,9526,BAUZA,ALBERTI 1601,-38.0115836,-57.5428825
PROV. DE BUENOS AIRES,MAR DEL PLATA,5027,BAUZA II,RIVADAVIA 2320,-38.0017475,-57.5449542
PROV. DE BUENOS AIRES,MAR DEL PLATA,90207,BAUZA-PHARMADIET,GUEMES 3185,-38.0177513,-57.54356
PROV. DE BUENOS AIRES,MAR DEL PLATA,90700,BAUZA-PHARMALURO,SAN MARTIN 2726,-37.9759999,-57.593299
PROV. DE BUENOS AIRES,MAR DEL PLATA,90660,BAUZA-VIZCAY,ALEM 3464,-38.0257349,-57.5341924
PROV. DE BUENOS AIRES,MAR DEL PLATA,4095,FARMAHUINCO,VERTIZ 4282,-38.0420059,-57.5615828
PROV. DE BUENOS AIRES,MAR DEL PLATA,7134,GALILEO SUR,MARIO BRAVO 502,-38.0365604,-57.6029284
PROV. DE BUENOS AIRES,MAR DEL PLATA,2685,GANDARA,JUAN B.JUSTO 494,-38.0370265,-57.547504
PROV. DE BUENOS AIRES,MAR DEL PLATA,90698,GOMEZ,ALVARADO 2318,-38.0112762,-57.552722
PROV. DE BUENOS AIRES,MAR DEL PLATA,4517,LA PERLA,ESPAÑA 1003,-37.989214,-57.5516987
PROV. DE BUENOS AIRES,MAR DEL PLATA,5081,LUJAN,FORTUNATO DE LA PLAZA 6992,-38.0242957,-57.5915094
PROV. DE BUENOS AIRES,MAR DEL PLATA,8887,LURO,AV. LURO 3499,-37.994007,-57.55515
PROV. DE BUENOS AIRES,MAR DEL PLATA,96552,MALEN,CATAMARCA 3201,-38.00901161,-57.56174843
PROV. DE BUENOS AIRES,MAR DEL PLATA,5128,MONTTI,TUCUMAN 3392,-38.0159045,-57.5517061
PROV. DE BUENOS AIRES,MAR DEL PLATA,2686,NUEVA CONSTITUCION,CONSTITUCION 6679,-37.95697285,-57.57027628
PROV. DE BUENOS AIRES,MAR DEL PLATA,4499,PIZZOLO,AV.FORT.DE LA PLAZA 3658,-38.05155119,-57.5629353
PROV. DE BUENOS AIRES,MAR DEL PLATA,14359,PRAMOS,AV.JACINTO PERALTA RAMOS 402,-38.0219212,-57.5746067
PROV. DE BUENOS AIRES,MAR DEL PLATA,5101,PREVILEY,AV.J.P.RAMOS 2413,-38.03541389,-57.59129858
PROV. DE BUENOS AIRES,MAR DEL PLATA,12148,PREVILEY III,AV LURO 3804,-37.9924714,-57.558681
PROV. DE BUENOS AIRES,MAR DEL PLATA,8170,RATERIY,JUJUY 2167,-37.9989794,-57.5581523
PROV. DE BUENOS AIRES,MAR DEL PLATA,926,RIADIGOS,AV.CORDOBA 4595,-38.02255663,-57.56562212
PROV. DE BUENOS AIRES,MAR DEL PLATA,3686,RIADIGOS,AV. CONSTITUCION 4793,-37.96659027,-57.55130431
PROV. DE BUENOS AIRES,MAR DEL PLATA,92088,RIMATU,SICILIA 1474,-38.0652151,-57.5531754
PROV. DE BUENOS AIRES,MAR DEL PLATA,11266,RM SCS (RUOZI),CONSTITUCION 7508,-37.95278534,-57.57899225
PROV. DE BUENOS AIRES,MAR DEL PLATA,91081,SUR S.C.S,AV.COLON 5398,-37.98933329,-57.5783899
PROV. DE BUENOS AIRES,MARCOS PAZ,1838,2 DE ENERO,SARMIENTO 2055,-34.7873647,-58.8421065
PROV. DE BUENOS AIRES,MARCOS PAZ,9975,AGUER,SARMIENTO 3074,-34.7916919,-58.8452294
PROV. DE BUENOS AIRES,MARCOS PAZ,13959,CLAMECA,ITALIA 2428,-34.7725386,-58.8250349
PROV. DE BUENOS AIRES,MARCOS PAZ,7673,FARMANOVA,SALTA 60,-34.7697364,-58.8281032
PROV. DE BUENOS AIRES,MARCOS PAZ,91655,GARITONANDIA,JOSE C. PAZ 274,-34.78469758,-58.84247297
PROV. DE BUENOS AIRES,MARCOS PAZ,8996,GOYANES,DR. MARCOS PAZ 1601,-34.7845,-58.8422554
PROV. DE BUENOS AIRES,MARCOS PAZ,7817,ISHIKAWA,RAMON MELGAR 2087,-34.7849769,-58.8357326
PROV. DE BUENOS AIRES,MARCOS PAZ,7636,MARCOS PAZ,SAN MARTIN 462,-34.5081406,-60.8626554
PROV. DE BUENOS AIRES,MARCOS PAZ,8575,MORISIGUE,INDEPENDENCIA Y LIBERTAD,-34.77947898,-58.84383503
PROV. DE BUENOS AIRES,MARCOS PAZ,1515,NISTAL,SARMIENTO 1891,-34.7808713,-58.8373674
PROV. DE BUENOS AIRES,MARCOS PAZ,7662,SARMIENTO,AGUERO 88,-34.7846365,-58.8397141
PROV. DE BUENOS AIRES,MARCOS PAZ,8573,SHOKITA,SAN MARTIN 69,-34.5081406,-60.8626554
PROV. DE BUENOS AIRES,MAYOR BURATOVICH,5761,ANZUINELLI,AV.J.M.ROSAS 953,-39.25910868,-62.61722183
PROV. DE BUENOS AIRES,MECHONGUE,2948,MECHONGUE,1 NRO 182,-38.14605554,-58.22384052
PROV. DE BUENOS AIRES,MEDANOS,2681,MEDANOS FARMACEUTICA,BARTOLOME MITRE 601,-38.8726381,-62.6667307
PROV. DE BUENOS AIRES,MERCEDES,9458,ANDRES,CALLE 33 NRO.274,-34.65497189,-59.43531459
PROV. DE BUENOS AIRES,MERCEDES,6100,BOCCA,CALLE 32 ENTRE 35 Y 37,-34.6470051,-59.43548801
PROV. DE BUENOS AIRES,MERCEDES,1816,NUEVA PALMA,CALLE 29 NRO.987,-34.64364098,-59.42993157
PROV. DE BUENOS AIRES,MIRAMAR,2943,BENI,AVDA.9 NRO.2345,-38.2585552,-57.84281669
PROV. DE BUENOS AIRES,MONES CAZON,3768,SCHULMAN,AVELLANEDA 586,-36.2266044,-62.0078396
PROV. DE BUENOS AIRES,NAVARRO,5944,POZZOLI,CALLE 24 NRO.688,-35.03128071,-59.43044241
PROV. DE BUENOS AIRES,NAVARRO,8293,TREZEGUET SCS,CALLE 22 NRO.380,-35.03128071,-59.43044241
PROV. DE BUENOS AIRES,NECOCHEA,96673,BERNASCONI,AV. 10 NRO 3574,-38.6043564,-58.8012721
PROV. DE BUENOS AIRES,NECOCHEA,96672,CRUCI,AVDA. 59 NRO 1201 ESQ. 30,-38.5650726,-58.72592973
PROV. DE BUENOS AIRES,NECOCHEA,96680,ESPAÑOLA,CALLE 62 NRO. 2946,-38.55328976,-58.7418592
PROV. DE BUENOS AIRES,NECOCHEA,98772,MALMIERCA,CALLE 57 NRO 2799,-38.5522257,-58.74022138
PROV. DE BUENOS AIRES,NECOCHEA,96639,TRAVERSINI,AV. 75 NRO 1087,-38.5810732,-58.7233262
PROV. DE BUENOS AIRES,OLAVARRIA,8755,ALVAREZ,BELGRANO Y MORENO,-36.89386041,-60.3207221
PROV. DE BUENOS AIRES,OLAVARRIA,5161,C.E.C.O.,CORONEL SUAREZ 2752,-36.89478034,-60.32432973
PROV. DE BUENOS AIRES,OLAVARRIA,90326,DISANTI,RIVADAVIA 1806 ESQ.BOUCHARDO,-36.900506,-60.33056203
PROV. DE BUENOS AIRES,OLAVARRIA,8760,FAILLA,CHACABUCO 2197,-36.89257986,-60.33411183
PROV. DE BUENOS AIRES,OLAVARRIA,4049,FENIX,VICENTE LOPEZ 2257,-36.8966928,-60.3276965
PROV. DE BUENOS AIRES,OLAVARRIA,5941,MAGISTRAL,AV. SARMIENTO 2919,-36.8865737,-60.3111394
PROV. DE BUENOS AIRES,OLAVARRIA,8759,SPINOLA,NECOCHEA 3282,-36.8950537,-60.3160693
PROV. DE BUENOS AIRES,OLIVERA,6382,OLALLA,SAN MARTIN 660,-34.6266039,-59.2533826
PROV. DE BUENOS AIRES,ORENSE,3790,ORENSE,PACHECO DE RIGLOS 176,-38.6858092,-59.7777218
PROV. DE BUENOS AIRES,ORIENTE,4425,ORIENTE,AV.SANTAMARINA 530,-38.7447489,-60.6076805
PROV. DE BUENOS AIRES,OTAMENDI,2941,DIONISIA,SAN MARTIN NRO. 86,-34.22887,-58.90655
PROV. DE BUENOS AIRES,OTAMENDI,8219,PERALTA,BELGRANO 499,-38.1101667,-57.8418854
PROV. DE BUENOS AIRES,PEDRO LURO,7996,ISLA,CALLE 7 NRO.1045,-36.40983331,-56.94182641
PROV. DE BUENOS AIRES,PEHUAJO,7840,ALVAREZ,MITRE 475,-35.8063727,-61.8850588
PROV. DE BUENOS AIRES,PEHUAJO,3760,CELES,ALSINA 832,-35.8082557,-61.9011498
PROV. DE BUENOS AIRES,PEHUAJO,3743,DEL AGUILA,ALSINA Y ALEM,-35.81155521,-61.89704066
PROV. DE BUENOS AIRES,PEHUAJO,7928,FERNANDEZ S.C.S.,MITRE 337,-35.8073948,-61.8863395
PROV. DE BUENOS AIRES,PEHUAJO,3747,PEHUAJO,ALEM 998 Y CHASSAING,-35.81536709,-61.90174081
PROV. DE BUENOS AIRES,PEHUAJO,3756,ROSSI,LABARDEN Y DEL CAMPO,-35.81765062,-61.89708282
PROV. DE BUENOS AIRES,PELLEGRINI,2805,COSTA,RIVADAVIA 798,-34.4331614,-58.8949595
PROV. DE BUENOS AIRES,PELLEGRINI,8833,MARCOTTI,RIVADAVIA 93,-36.2688892,-63.1615706
PROV. DE BUENOS AIRES,PELLEGRINI,2806,MARTYN,MORENO Y FRANCIA,-38.03609781,-60.09750397
